# Depth (um), Electronic Energy Loss (keV/nm), Nuclear Energy Loss (keV/nm), Total Energy Loss (keV/nm), Normalized Electronic Energy Loss (keV/nm), Normalized Nuclear Energy Loss (keV/nm), Normalized Total Energy Loss (keV/nm)
1.441000000000000014e+01 3.689030100000000090e+01 1.711323740000000038e-01 3.706143337400000348e+01 3.689030100000000090e+01 1.711323740000000038e-01 3.706143337400000348e+01
1.508000000000000007e+01 3.634504019999999969e+01 1.810720239999999981e-01 3.652611222400000202e+01 3.634504019999999969e+01 1.810720239999999981e-01 3.652611222400000202e+01
1.577000000000000135e+01 3.574866120000000080e+01 1.923748260000000265e-01 3.594103602599999903e+01 3.574866120000000080e+01 1.923748260000000265e-01 3.594103602599999903e+01
1.646999999999999886e+01 3.509548420000000135e+01 2.053247699999999898e-01 3.530080896999999851e+01 3.509548420000000135e+01 2.053247699999999898e-01 3.530080896999999851e+01
1.719000000000000128e+01 3.437414960000000264e+01 2.203194420000000042e-01 3.459446904200000006e+01 3.437414960000000264e+01 2.203194420000000042e-01 3.459446904200000006e+01
1.792000000000000171e+01 3.356193820000000727e+01 2.379268220000000100e-01 3.379986502200000587e+01 3.356193820000000727e+01 2.379268220000000100e-01 3.379986502200000587e+01
1.866000000000000014e+01 3.264749039999999525e+01 2.589420820000000178e-01 3.290643248199999249e+01 3.264749039999999525e+01 2.589420820000000178e-01 3.290643248199999249e+01
1.942999999999999972e+01 3.157968800000000087e+01 2.845011820000000191e-01 3.186418918200000050e+01 3.157968800000000087e+01 2.845011820000000191e-01 3.186418918200000050e+01
2.007000000000000028e+01 3.058572300000000155e+01 3.093787059999999478e-01 3.089510170600000194e+01 3.058572300000000155e+01 3.093787059999999478e-01 3.089510170600000194e+01
2.039999999999999858e+01 3.002910259999999809e+01 3.236918019999999729e-01 3.035279440199999712e+01 3.002910259999999809e+01 3.236918019999999729e-01 3.035279440199999712e+01
2.073000000000000043e+01 2.942136399999999696e+01 3.395384440000000503e-01 2.976090244399999563e+01 2.942136399999999696e+01 3.395384440000000503e-01 2.976090244399999563e+01
2.107000000000000028e+01 2.874546780000000368e+01 3.572026220000000252e-01 2.910267042200000276e+01 2.874546780000000368e+01 3.572026220000000252e-01 2.910267042200000276e+01
2.141000000000000014e+01 2.800709380000000337e+01 3.770251239999999893e-01 2.838411892400000269e+01 2.800709380000000337e+01 3.770251239999999893e-01 2.838411892400000269e+01
2.177000000000000313e+01 2.717216320000000351e+01 3.994035360000000034e-01 2.757156673600000474e+01 2.717216320000000351e+01 3.994035360000000034e-01 2.757156673600000474e+01
2.213000000000000256e+01 2.624067600000000411e+01 4.250194339999999738e-01 2.666569543400000342e+01 2.624067600000000411e+01 4.250194339999999738e-01 2.666569543400000342e+01
2.251000000000000156e+01 2.517287360000000263e+01 4.544975960000000592e-01 2.562737119600000213e+01 2.517287360000000263e+01 4.544975960000000592e-01 2.562737119600000213e+01
2.291000000000000014e+01 2.395739640000000037e+01 4.889739820000000292e-01 2.444637038200000134e+01 2.395739640000000037e+01 4.889739820000000292e-01 2.444637038200000134e+01
2.333000000000000185e+01 2.255448580000000192e+01 5.298117439999999734e-01 2.308429754400000178e+01 2.255448580000000192e+01 5.298117439999999734e-01 2.308429754400000178e+01
2.376999999999999957e+01 2.092438320000000473e+01 5.793396000000000656e-01 2.150372280000000558e+01 2.092438320000000473e+01 5.793396000000000656e-01 2.150372280000000558e+01
2.425000000000000000e+01 1.902733000000000274e+01 6.401134600000000230e-01 1.966744346000000121e+01 1.902733000000000274e+01 6.401134600000000230e-01 1.966744346000000121e+01
2.451000000000000156e+01 1.796520740000000060e+01 6.758962000000000581e-01 1.864110360000000099e+01 1.796520740000000060e+01 6.758962000000000581e-01 1.864110360000000099e+01
2.478999999999999915e+01 1.682356760000000051e+01 7.173587399999999947e-01 1.754092634000000217e+01 1.682356760000000051e+01 7.173587399999999947e-01 1.754092634000000217e+01
2.508000000000000185e+01 1.559105100000000022e+01 7.639330999999999205e-01 1.635498409999999936e+01 1.559105100000000022e+01 7.639330999999999205e-01 1.635498409999999936e+01
2.539000000000000057e+01 1.427901720000000019e+01 8.190271599999999763e-01 1.509804435999999939e+01 1.427901720000000019e+01 8.190271599999999763e-01 1.509804435999999939e+01
2.573000000000000043e+01 1.288746620000000043e+01 8.832088999999999634e-01 1.377067510000000006e+01 1.288746620000000043e+01 8.832088999999999634e-01 1.377067510000000006e+01
2.610999999999999943e+01 1.143343740000000075e+01 9.604541800000000462e-01 1.239389158000000002e+01 1.143343740000000075e+01 9.604541800000000462e-01 1.239389158000000002e+01
2.631000000000000227e+01 1.068938360000000110e+01 1.004756619999999989e+00 1.169414022000000131e+01 1.068938360000000110e+01 1.004756619999999989e+00 1.169414022000000131e+01
2.653000000000000114e+01 9.939650000000000318e+00 1.054170880000000032e+00 1.099382088000000124e+01 9.939650000000000318e+00 1.054170880000000032e+00 1.099382088000000124e+01
2.675000000000000000e+01 9.189916399999999541e+00 1.109832920000000112e+00 1.029974932000000010e+01 9.189916399999999541e+00 1.109832920000000112e+00 1.029974932000000010e+01
2.700000000000000000e+01 8.451542400000001010e+00 1.172310720000000250e+00 9.623853120000001482e+00 8.451542400000001010e+00 1.172310720000000250e+00 9.623853120000001482e+00
2.726000000000000156e+01 7.730207800000000518e+00 1.243308220000000075e+00 8.973516019999999926e+00 7.730207800000000518e+00 1.243308220000000075e+00 8.973516019999999926e+00
2.753999999999999915e+01 7.031592400000000076e+00 1.325665320000000147e+00 8.357257719999999779e+00 7.031592400000000076e+00 1.325665320000000147e+00 8.357257719999999779e+00
2.783999999999999986e+01 6.378415400000000623e+00 1.421085959999999870e+00 7.799501360000000716e+00 6.378415400000000623e+00 1.421085959999999870e+00 7.799501360000000716e+00
2.816000000000000014e+01 5.776356599999999730e+00 1.534113980000000099e+00 7.310470579999999607e+00 5.776356599999999730e+00 1.534113980000000099e+00 7.310470579999999607e+00
2.842999999999999972e+01 5.346395740000000174e+00 1.640894219999999848e+00 6.987289960000000022e+00 5.346395740000000174e+00 1.640894219999999848e+00 6.987289960000000022e+00
2.857000000000000028e+01 5.148738700000000001e+00 1.700532120000000091e+00 6.849270820000000093e+00 5.148738700000000001e+00 1.700532120000000091e+00 6.849270820000000093e+00
2.871000000000000085e+01 4.964713179999999504e+00 1.766417799999999927e+00 6.731130979999999653e+00 4.964713179999999504e+00 1.766417799999999927e+00 6.731130979999999653e+00
2.885999999999999943e+01 4.794319180000000458e+00 1.837983280000000219e+00 6.632302460000000899e+00 4.794319180000000458e+00 1.837983280000000219e+00 6.632302460000000899e+00
2.900000000000000000e+01 4.637556700000000198e+00 1.916364520000000127e+00 6.553921220000000325e+00 4.637556700000000198e+00 1.916364520000000127e+00 6.553921220000000325e+00
2.915000000000000213e+01 4.495561700000000549e+00 2.003833440000000188e+00 6.499395140000000737e+00 4.495561700000000549e+00 2.003833440000000188e+00 6.499395140000000737e+00
2.930000000000000071e+01 4.367198220000000575e+00 2.100390040000000180e+00 6.467588260000001199e+00 4.367198220000000575e+00 2.100390040000000180e+00 6.467588260000001199e+00
2.944000000000000128e+01 4.251330300000000229e+00 2.209442199999999801e+00 6.460772500000000029e+00 4.251330300000000229e+00 2.209442199999999801e+00 6.460772500000000029e+00
2.958999999999999986e+01 4.146253999999999884e+00 2.332125879999999984e+00 6.478379880000000313e+00 4.146253999999999884e+00 2.332125879999999984e+00 6.478379880000000313e+00
2.974000000000000199e+01 4.048561440000000289e+00 2.472416940000000007e+00 6.520978380000000740e+00 4.048561440000000289e+00 2.472416940000000007e+00 6.520978380000000740e+00
2.988000000000000256e+01 3.952572819999999876e+00 2.634291240000000034e+00 6.586864059999999910e+00 3.952572819999999876e+00 2.634291240000000034e+00 6.586864059999999910e+00
3.002629999999999910e+01 3.850904400000000560e+00 2.823996560000000322e+00 6.674900960000000438e+00 3.850904400000000560e+00 2.823996560000000322e+00 6.674900960000000438e+00
3.009670000000000201e+01 3.794106399999999990e+00 2.931344779999999872e+00 6.725451180000000306e+00 3.794106399999999990e+00 2.931344779999999872e+00 6.725451180000000306e+00
3.016649999999999920e+01 3.730492640000000026e+00 3.049484620000000312e+00 6.779977260000000783e+00 3.730492640000000026e+00 3.049484620000000312e+00 6.779977260000000783e+00
3.023550000000000182e+01 3.657791200000000131e+00 3.179552039999999913e+00 6.837343240000000044e+00 3.657791200000000131e+00 3.179552039999999913e+00 6.837343240000000044e+00
3.030369999999999919e+01 3.573162180000000188e+00 3.323250980000000077e+00 6.896413159999999820e+00 3.573162180000000188e+00 3.323250980000000077e+00 6.896413159999999820e+00
3.037120000000000175e+01 3.472061740000000452e+00 3.483421340000000477e+00 6.955483080000000484e+00 3.472061740000000452e+00 3.483421340000000477e+00 6.955483080000000484e+00
3.043789999999999907e+01 3.349946039999999847e+00 3.663470999999999922e+00 7.013417040000000213e+00 3.349946039999999847e+00 3.663470999999999922e+00 7.013417040000000213e+00
3.047100000000000009e+01 3.278948540000000023e+00 3.761731540000000429e+00 7.040680080000000451e+00 3.278948540000000023e+00 3.761731540000000429e+00 7.040680080000000451e+00
3.050390000000000157e+01 3.201135279999999916e+00 3.866807839999999885e+00 7.067943119999999801e+00 3.201135279999999916e+00 3.866807839999999885e+00 7.067943119999999801e+00
3.053659999999999997e+01 3.114234339999999879e+00 3.979267880000000535e+00 7.093502220000000413e+00 3.114234339999999879e+00 3.979267880000000535e+00 7.093502220000000413e+00
3.056900000000000261e+01 3.018813699999999933e+00 4.099111659999999269e+00 7.117925359999999202e+00 3.018813699999999933e+00 4.099111659999999269e+00 7.117925359999999202e+00
3.060140000000000171e+01 2.912601440000000430e+00 4.228043120000000599e+00 7.140644560000001029e+00 2.912601440000000430e+00 4.228043120000000599e+00 7.140644560000001029e+00
3.063350000000000151e+01 2.795597559999999593e+00 4.366630240000000107e+00 7.162227800000000144e+00 2.795597559999999593e+00 4.366630240000000107e+00 7.162227800000000144e+00
3.066540000000000177e+01 2.666098120000000016e+00 4.515441000000000038e+00 7.181539120000000054e+00 2.666098120000000016e+00 4.515441000000000038e+00 7.181539120000000054e+00
3.069720000000000226e+01 2.523535139999999899e+00 4.676179340000000906e+00 7.199714480000000805e+00 2.523535139999999899e+00 4.676179340000000906e+00 7.199714480000000805e+00
3.072240000000000038e+01 2.399715499999999668e+00 4.813062520000000788e+00 7.212778020000000012e+00 2.399715499999999668e+00 4.813062520000000788e+00 7.212778020000000012e+00
3.073499999999999943e+01 2.334397800000000078e+00 4.884627999999999304e+00 7.219025799999998938e+00 2.334397800000000078e+00 4.884627999999999304e+00 7.219025799999998938e+00
3.074750000000000227e+01 2.266808179999999950e+00 4.957897419999999222e+00 7.224705599999999173e+00 2.266808179999999950e+00 4.957897419999999222e+00 7.224705599999999173e+00
3.076000000000000156e+01 2.196946640000000173e+00 5.033438760000000123e+00 7.230385400000000296e+00 2.196946640000000173e+00 5.033438760000000123e+00 7.230385400000000296e+00
3.077250000000000085e+01 2.124813180000000301e+00 5.110116060000000182e+00 7.234929240000000483e+00 2.124813180000000301e+00 5.110116060000000182e+00 7.234929240000000483e+00
3.078500000000000014e+01 2.050407799999999892e+00 5.188497299999999868e+00 7.238905100000000203e+00 2.050407799999999892e+00 5.188497299999999868e+00 7.238905100000000203e+00
3.079739999999999966e+01 1.973162520000000031e+00 5.268014500000000488e+00 7.241177020000000297e+00 1.973162520000000031e+00 5.268014500000000488e+00 7.241177020000000297e+00
3.080969999999999942e+01 1.893077340000000275e+00 5.348667660000000268e+00 7.241745000000000765e+00 1.893077340000000275e+00 5.348667660000000268e+00 7.241745000000000765e+00
3.082210000000000250e+01 1.810152260000000179e+00 5.428184860000000000e+00 7.238337120000000624e+00 1.810152260000000179e+00 5.428184860000000000e+00 7.238337120000000624e+00
3.083440000000000225e+01 1.722683340000000118e+00 5.506566099999999686e+00 7.229249440000000249e+00 1.722683340000000118e+00 5.506566099999999686e+00 7.229249440000000249e+00
3.084670000000000201e+01 1.630102600000000068e+00 5.581539460000000119e+00 7.211642059999999965e+00 1.630102600000000068e+00 5.581539460000000119e+00 7.211642059999999965e+00
3.085900000000000176e+01 1.528434179999999865e+00 5.649697059999999382e+00 7.178131239999999025e+00 1.528434179999999865e+00 5.649697059999999382e+00 7.178131239999999025e+00
3.086510000000000176e+01 1.472772140000000007e+00 5.679800000000000182e+00 7.152572140000000189e+00 1.472772140000000007e+00 5.679800000000000182e+00 7.152572140000000189e+00
3.087130000000000152e+01 1.411998280000000161e+00 5.708199000000000467e+00 7.120197280000001072e+00 1.411998280000000161e+00 5.708199000000000467e+00 7.120197280000001072e+00
3.087750000000000128e+01 1.344976640000000057e+00 5.725238400000000283e+00 7.070215040000000783e+00 1.344976640000000057e+00 5.725238400000000283e+00 7.070215040000000783e+00
3.088370000000000104e+01 1.268867320000000021e+00 5.742277800000000099e+00 7.011145120000000119e+00 1.268867320000000021e+00 5.742277800000000099e+00 7.011145120000000119e+00
3.088990000000000080e+01 1.179126480000000088e+00 5.747957599999999445e+00 6.927084079999999311e+00 1.179126480000000088e+00 5.747957599999999445e+00 6.927084079999999311e+00
3.089620000000000033e+01 1.067234419999999906e+00 5.742277800000000099e+00 6.809512220000000227e+00 1.067234419999999906e+00 5.742277800000000099e+00 6.809512220000000227e+00
3.089939999999999998e+01 1.025771879999999969e+00 5.730918199999999629e+00 6.756690079999999377e+00 1.025771879999999969e+00 5.730918199999999629e+00 6.756690079999999377e+00
3.090259999999999962e+01 9.911251000000000921e-01 5.719558600000000048e+00 6.710683700000000584e+00 9.911251000000000921e-01 5.719558600000000048e+00 6.710683700000000584e+00
3.090590000000000259e+01 9.547743800000000336e-01 5.702519199999999344e+00 6.657293579999999267e+00 9.547743800000000336e-01 5.702519199999999344e+00 6.657293579999999267e+00
3.090910000000000224e+01 9.172876999999999281e-01 5.675256160000000882e+00 6.592543860000001033e+00 9.172876999999999281e-01 5.675256160000000882e+00 6.592543860000001033e+00
3.091240000000000165e+01 8.780970799999999743e-01 5.641177360000000363e+00 6.519274440000000226e+00 8.780970799999999743e-01 5.641177360000000363e+00 6.519274440000000226e+00
3.091570000000000107e+01 8.377705000000000846e-01 5.597442899999999888e+00 6.435213400000000306e+00 8.377705000000000846e-01 5.597442899999999888e+00 6.435213400000000306e+00
3.091900000000000048e+01 7.946040199999999665e-01 5.540644900000000206e+00 6.335248919999999728e+00 7.946040199999999665e-01 5.540644900000000206e+00 6.335248919999999728e+00
3.092239999999999966e+01 7.491656199999999766e-01 5.468511440000000334e+00 6.217677060000000644e+00 7.491656199999999766e-01 5.468511440000000334e+00 6.217677060000000644e+00
3.092520000000000024e+01 7.105429799999999352e-01 5.396377980000000463e+00 6.106920960000000065e+00 7.105429799999999352e-01 5.396377980000000463e+00 6.106920960000000065e+00
3.092660000000000053e+01 6.906636800000000020e-01 5.354347459999999614e+00 6.045011139999999727e+00 6.906636800000000020e-01 5.354347459999999614e+00 6.045011139999999727e+00
3.092800000000000082e+01 6.702164000000000454e-01 5.307773100000000355e+00 5.977989500000000511e+00 6.702164000000000454e-01 5.307773100000000355e+00 5.977989500000000511e+00
3.092940000000000111e+01 6.486331599999999309e-01 5.256086919999999552e+00 5.904720079999999705e+00 6.486331599999999309e-01 5.256086919999999552e+00 5.904720079999999705e+00
3.093080000000000140e+01 6.264819400000000149e-01 5.198152959999999823e+00 5.824634899999999504e+00 6.264819400000000149e-01 5.198152959999999823e+00 5.824634899999999504e+00
3.093230000000000146e+01 6.037627399999999644e-01 5.133403240000000700e+00 5.737165980000000332e+00 6.037627399999999644e-01 5.133403240000000700e+00 5.737165980000000332e+00
3.093380000000000152e+01 5.804755600000000015e-01 5.060701799999999473e+00 5.641177359999999474e+00 5.804755600000000015e-01 5.060701799999999473e+00 5.641177359999999474e+00
3.093530000000000157e+01 5.555412379999999928e-01 4.978912680000000535e+00 5.534453918000000527e+00 5.555412379999999928e-01 4.978912680000000535e+00 5.534453918000000527e+00
3.093680000000000163e+01 5.296413500000000107e-01 4.885763960000000239e+00 5.415405310000000583e+00 5.296413500000000107e-01 4.885763960000000239e+00 5.415405310000000583e+00
3.093840000000000146e+01 5.024919060000000437e-01 4.779551699999999848e+00 5.282043606000000224e+00 5.024919060000000437e-01 4.779551699999999848e+00 5.282043606000000224e+00
3.093990000000000151e+01 4.737521179999999998e-01 4.656300039999999640e+00 5.130052157999999807e+00 4.737521179999999998e-01 4.656300039999999640e+00 5.130052157999999807e+00
3.094160000000000110e+01 4.431379960000000340e-01 4.512601099999999477e+00 4.955739095999999400e+00 4.431379960000000340e-01 4.512601099999999477e+00 4.955739095999999400e+00
3.094239999999999924e+01 4.270073640000000559e-01 4.431379960000000118e+00 4.858387324000000618e+00 4.270073640000000559e-01 4.431379960000000118e+00 4.858387324000000618e+00
3.094330000000000069e+01 4.102519540000000853e-01 4.342207099999999542e+00 4.752459054000000016e+00 4.102519540000000853e-01 4.342207099999999542e+00 4.752459054000000016e+00
3.094410000000000238e+01 3.928149680000000421e-01 4.244514539999999947e+00 4.637329507999999656e+00 3.928149680000000421e-01 4.244514539999999947e+00 4.637329507999999656e+00
3.094500000000000028e+01 3.745260119999999637e-01 4.136030359999999462e+00 4.510556371999999037e+00 3.745260119999999637e-01 4.136030359999999462e+00 4.510556371999999037e+00
3.094600000000000151e+01 3.553282880000000477e-01 4.015618599999999816e+00 4.370946887999999753e+00 3.553282880000000477e-01 4.015618599999999816e+00 4.370946887999999753e+00
3.094689999999999941e+01 3.349946039999999736e-01 3.879871380000000425e+00 4.214865984000000232e+00 3.349946039999999736e-01 3.879871380000000425e+00 4.214865984000000232e+00
3.094740000000000180e+01 3.243733780000000455e-01 3.805466000000000459e+00 4.129839378000000671e+00 3.243733780000000455e-01 3.805466000000000459e+00 4.129839378000000671e+00
3.094790000000000063e+01 3.133545660000000010e-01 3.725948800000000283e+00 4.039303366000000395e+00 3.133545660000000010e-01 3.725948800000000283e+00 4.039303366000000395e+00
3.094839999999999947e+01 3.019381679999999513e-01 3.640183820000000292e+00 3.942121988000000243e+00 3.019381679999999513e-01 3.640183820000000292e+00 3.942121988000000243e+00
3.094890000000000185e+01 2.901241840000000072e-01 3.548171060000000043e+00 3.838295244000000217e+00 2.901241840000000072e-01 3.548171060000000043e+00 3.838295244000000217e+00
3.094940000000000069e+01 2.777422200000000396e-01 3.448774560000000378e+00 3.726516780000000306e+00 2.777422200000000396e-01 3.448774560000000378e+00 3.726516780000000306e+00
3.094999999999999929e+01 2.648490740000000176e-01 3.339722400000000313e+00 3.604571474000000109e+00 2.648490740000000176e-01 3.339722400000000313e+00 3.604571474000000109e+00
3.095050000000000168e+01 2.512175540000000096e-01 3.221014580000000294e+00 3.472232134000000414e+00 2.512175540000000096e-01 3.221014580000000294e+00 3.472232134000000414e+00
3.095110000000000028e+01 2.368476599999999876e-01 3.089243220000000179e+00 3.326090880000000194e+00 2.368476599999999876e-01 3.089243220000000179e+00 3.326090880000000194e+00
3.095159999999999911e+01 2.246928880000000073e-01 2.973375300000000276e+00 3.198068188000000145e+00 2.246928880000000073e-01 2.973375300000000276e+00 3.198068188000000145e+00
3.095190000000000197e+01 2.183883100000000299e-01 2.910897499999999916e+00 3.129285809999999834e+00 2.183883100000000299e-01 2.910897499999999916e+00 3.129285809999999834e+00
3.095210000000000150e+01 2.118565399999999821e-01 2.845579799999999882e+00 3.057436339999999753e+00 2.118565399999999821e-01 2.845579799999999882e+00 3.057436339999999753e+00
3.095240000000000080e+01 2.051543760000000272e-01 2.776286240000000127e+00 2.981440615999999988e+00 2.051543760000000272e-01 2.776286240000000127e+00 2.981440615999999988e+00
3.095270000000000010e+01 1.981682219999999772e-01 2.703584800000000232e+00 2.901753022000000293e+00 1.981682219999999772e-01 2.703584800000000232e+00 2.901753022000000293e+00
3.095289999999999964e+01 1.909548760000000234e-01 2.626339520000000149e+00 2.817294396000000312e+00 1.909548760000000234e-01 2.626339520000000149e+00 2.817294396000000312e+00
3.095320000000000249e+01 1.834575400000000300e-01 2.543982420000000300e+00 2.727439960000000330e+00 1.834575400000000300e-01 2.543982420000000300e+00 2.727439960000000330e+00
3.095350000000000179e+01 1.756762140000000250e-01 2.455945520000000215e+00 2.631621734000000323e+00 1.756762140000000250e-01 2.455945520000000215e+00 2.631621734000000323e+00
3.095380000000000109e+01 1.674973019999999868e-01 2.361660840000000317e+00 2.529158142000000442e+00 1.674973019999999868e-01 2.361660840000000317e+00 2.529158142000000442e+00
