# Depth (um), Electronic Energy Loss (keV/nm), Nuclear Energy Loss (keV/nm), Total Energy Loss (keV/nm), Normalized Electronic Energy Loss (keV/nm), Normalized Nuclear Energy Loss (keV/nm), Normalized Total Energy Loss (keV/nm)
4.521000000000000085e+01 9.223371800000000675e+00 3.932855699999999732e-01 9.616657370000000427e+00 9.223371800000000675e+00 3.932855699999999732e-01 9.616657370000000427e+00
4.573999999999999488e+01 8.547655499999999407e+00 4.188195499999999849e-01 8.966475049999999669e+00 8.547655499999999407e+00 4.188195499999999849e-01 8.966475049999999669e+00
4.631000000000000227e+01 7.828344599999999431e+00 4.490243799999999452e-01 8.277368979999998544e+00 7.828344599999999431e+00 4.490243799999999452e-01 8.277368979999998544e+00
4.692999999999999972e+01 7.065439100000000749e+00 4.842114499999999322e-01 7.549650550000000848e+00 7.065439100000000749e+00 4.842114499999999322e-01 7.549650550000000848e+00
4.761999999999999744e+01 6.268280699999999150e+00 5.265604899999999366e-01 6.794841189999998754e+00 6.268280699999999150e+00 5.265604899999999366e-01 6.794841189999998754e+00
4.798999999999999488e+01 5.860359800000000341e+00 5.508489099999999139e-01 6.411208710000000366e+00 5.860359800000000341e+00 5.508489099999999139e-01 6.411208710000000366e+00
4.837999999999999545e+01 5.449324999999999974e+00 5.779398399999999825e-01 6.027264839999999957e+00 5.449324999999999974e+00 5.779398399999999825e-01 6.027264839999999957e+00
4.879999999999999716e+01 5.038290199999999608e+00 6.084560599999999653e-01 5.646746259999999573e+00 5.038290199999999608e+00 6.084560599999999653e-01 5.646746259999999573e+00
4.925000000000000000e+01 4.633483199999999691e+00 6.427089599999998848e-01 5.276192159999999909e+00 4.633483199999999691e+00 6.427089599999998848e-01 5.276192159999999909e+00
4.971999999999999886e+01 4.238017900000000004e+00 6.816327099999999195e-01 4.919650609999999702e+00 4.238017900000000004e+00 6.816327099999999195e-01 4.919650609999999702e+00
5.023999999999999488e+01 3.855008200000000329e+00 7.267842600000000708e-01 4.581792460000000844e+00 3.855008200000000329e+00 7.267842600000000708e-01 4.581792460000000844e+00
5.078000000000000114e+01 3.496909700000000232e+00 7.790977799999999620e-01 4.276007480000000527e+00 3.496909700000000232e+00 7.790977799999999620e-01 4.276007480000000527e+00
5.136999999999999744e+01 3.166836299999999937e+00 8.410643899999999951e-01 4.007900689999999599e+00 3.166836299999999937e+00 8.410643899999999951e-01 4.007900689999999599e+00
5.185999999999999943e+01 2.931114070000000016e+00 8.996057099999998918e-01 3.830719779999999908e+00 2.931114070000000016e+00 8.996057099999998918e-01 3.830719779999999908e+00
5.210999999999999943e+01 2.822750349999999742e+00 9.323016599999999210e-01 3.755052009999999552e+00 2.822750349999999742e+00 9.323016599999999210e-01 3.755052009999999552e+00
5.236999999999999744e+01 2.721859990000000007e+00 9.684228999999998644e-01 3.690282889999999760e+00 2.721859990000000007e+00 9.684228999999998644e-01 3.690282889999999760e+00
5.262999999999999545e+01 2.628442989999999924e+00 1.007658039999999922e+00 3.636101029999999845e+00 2.628442989999999924e+00 1.007658039999999922e+00 3.636101029999999845e+00
5.289999999999999858e+01 2.542499349999999492e+00 1.050629859999999915e+00 3.593129209999999407e+00 2.542499349999999492e+00 1.050629859999999915e+00 3.593129209999999407e+00
5.317000000000000171e+01 2.464651849999999644e+00 1.098583920000000047e+00 3.563235769999999469e+00 2.464651849999999644e+00 1.098583920000000047e+00 3.563235769999999469e+00
5.343999999999999773e+01 2.394277709999999892e+00 1.151520219999999872e+00 3.545797929999999987e+00 2.394277709999999892e+00 1.151520219999999872e+00 3.545797929999999987e+00
5.371000000000000085e+01 2.330754150000000191e+00 1.211307099999999970e+00 3.542061250000000161e+00 2.330754150000000191e+00 1.211307099999999970e+00 3.542061250000000161e+00
5.397999999999999687e+01 2.273146999999999807e+00 1.278567339999999941e+00 3.551714339999999748e+00 2.273146999999999807e+00 1.278567339999999941e+00 3.551714339999999748e+00
5.424000000000000199e+01 2.219587919999999936e+00 1.355480669999999943e+00 3.575068589999999880e+00 2.219587919999999936e+00 1.355480669999999943e+00 3.575068589999999880e+00
5.450999999999999801e+01 2.166963009999999912e+00 1.444226819999999911e+00 3.611189829999999823e+00 2.166963009999999912e+00 1.444226819999999911e+00 3.611189829999999823e+00
5.476999999999999602e+01 2.111224200000000106e+00 1.548231080000000093e+00 3.659455280000000421e+00 2.111224200000000106e+00 1.548231080000000093e+00 3.659455280000000421e+00
5.489999999999999858e+01 2.080085200000000079e+00 1.607083789999999901e+00 3.687168989999999980e+00 2.080085200000000079e+00 1.607083789999999901e+00 3.687168989999999980e+00
5.501999999999999602e+01 2.045209519999999781e+00 1.671852909999999914e+00 3.717062429999999473e+00 2.045209519999999781e+00 1.671852909999999914e+00 3.717062429999999473e+00
5.514999999999999858e+01 2.005351600000000012e+00 1.743161219999999956e+00 3.748512820000000190e+00 2.005351600000000012e+00 1.743161219999999956e+00 3.748512820000000190e+00
5.526999999999999602e+01 1.958954489999999993e+00 1.821942889999999871e+00 3.780897379999999863e+00 1.958954489999999993e+00 1.821942889999999871e+00 3.780897379999999863e+00
5.539999999999999858e+01 1.903527069999999988e+00 1.909754869999999993e+00 3.813281939999999981e+00 1.903527069999999988e+00 1.909754869999999993e+00 3.813281939999999981e+00
5.551780000000000115e+01 1.836578219999999817e+00 2.008465500000000237e+00 3.845043720000000054e+00 1.836578219999999817e+00 2.008465500000000237e+00 3.845043720000000054e+00
5.557809999999999917e+01 1.797654469999999671e+00 2.062335969999999907e+00 3.859990439999999801e+00 1.797654469999999671e+00 2.062335969999999907e+00 3.859990439999999801e+00
5.563799999999999812e+01 1.754994040000000144e+00 2.119943119999999848e+00 3.874937159999999992e+00 1.754994040000000144e+00 2.119943119999999848e+00 3.874937159999999992e+00
5.569760000000000133e+01 1.707351369999999813e+00 2.181598339999999858e+00 3.888949709999999449e+00 1.707351369999999813e+00 2.181598339999999858e+00 3.888949709999999449e+00
5.575690000000000168e+01 1.655037850000000255e+00 2.247301629999999939e+00 3.902339480000000194e+00 1.655037850000000255e+00 2.247301629999999939e+00 3.902339480000000194e+00
5.581579999999999586e+01 1.596807920000000047e+00 2.317987159999999491e+00 3.914795079999999317e+00 1.596807920000000047e+00 2.317987159999999491e+00 3.914795079999999317e+00
5.587440000000000140e+01 1.532661579999999635e+00 2.393966320000000092e+00 3.926627899999999727e+00 1.532661579999999635e+00 2.393966320000000092e+00 3.926627899999999727e+00
5.593269999999999698e+01 1.461664659999999838e+00 2.475550499999999765e+00 3.937215159999999603e+00 1.461664659999999838e+00 2.475550499999999765e+00 3.937215159999999603e+00
5.599060000000000059e+01 1.383505769999999746e+00 2.563673870000000132e+00 3.947179639999999878e+00 1.383505769999999746e+00 2.563673870000000132e+00 3.947179639999999878e+00
5.603659999999999997e+01 1.315622749999999730e+00 2.638718859999999999e+00 3.954341609999999729e+00 1.315622749999999730e+00 2.638718859999999999e+00 3.954341609999999729e+00
5.605959999999999610e+01 1.279812900000000031e+00 2.677953999999999724e+00 3.957766899999999755e+00 1.279812900000000031e+00 2.677953999999999724e+00 3.957766899999999755e+00
5.608239999999999981e+01 1.242757490000000020e+00 2.718123309999999293e+00 3.960880799999999091e+00 1.242757490000000020e+00 2.718123309999999293e+00 3.960880799999999091e+00
5.610529999999999973e+01 1.204456519999999919e+00 2.759538179999999841e+00 3.963994699999999760e+00 1.204456519999999919e+00 2.759538179999999841e+00 3.963994699999999760e+00
5.612800000000000011e+01 1.164909989999999951e+00 2.801575829999999989e+00 3.966485819999999940e+00 1.164909989999999951e+00 2.801575829999999989e+00 3.966485819999999940e+00
5.615070000000000050e+01 1.124117899999999892e+00 2.844547649999999983e+00 3.968665549999999875e+00 1.124117899999999892e+00 2.844547649999999983e+00 3.968665549999999875e+00
5.617329999999999757e+01 1.081768859999999943e+00 2.888142250000000022e+00 3.969911109999999965e+00 1.081768859999999943e+00 2.888142250000000022e+00 3.969911109999999965e+00
5.619590000000000174e+01 1.037862869999999882e+00 2.932359630000000106e+00 3.970222500000000210e+00 1.037862869999999882e+00 2.932359630000000106e+00 3.970222500000000210e+00
5.621839999999999549e+01 9.923999299999999302e-01 2.975954229999999701e+00 3.968354159999999631e+00 9.923999299999999302e-01 2.975954229999999701e+00 3.968354159999999631e+00
5.624089999999999634e+01 9.444458699999999096e-01 3.018926050000000139e+00 3.963371920000000159e+00 9.444458699999999096e-01 3.018926050000000139e+00 3.963371920000000159e+00
5.626330000000000098e+01 8.936893000000000198e-01 3.060029529999999998e+00 3.953718830000000128e+00 8.936893000000000198e-01 3.060029529999999998e+00 3.953718830000000128e+00
5.628569999999999851e+01 8.379504899999999923e-01 3.097396329999999587e+00 3.935346819999999468e+00 8.379504899999999923e-01 3.097396329999999587e+00 3.935346819999999468e+00
5.629690000000000083e+01 8.074342700000000095e-01 3.113899999999999668e+00 3.921334269999999567e+00 8.074342700000000095e-01 3.113899999999999668e+00 3.921334269999999567e+00
5.630819999999999936e+01 7.741155400000000464e-01 3.129469500000000348e+00 3.903585040000000284e+00 7.741155400000000464e-01 3.129469500000000348e+00 3.903585040000000284e+00
5.631940000000000168e+01 7.373715199999999470e-01 3.138811200000000134e+00 3.876182720000000081e+00 7.373715199999999470e-01 3.138811200000000134e+00 3.876182720000000081e+00
5.633079999999999643e+01 6.956452600000000430e-01 3.148152899999999477e+00 3.843798159999999520e+00 6.956452600000000430e-01 3.148152899999999477e+00 3.843798159999999520e+00
5.634219999999999828e+01 6.464456400000000436e-01 3.151266799999999257e+00 3.797712439999999301e+00 6.464456400000000436e-01 3.151266799999999257e+00 3.797712439999999301e+00
5.635369999999999635e+01 5.851018100000000555e-01 3.148152899999999477e+00 3.733254709999999754e+00 5.851018100000000555e-01 3.148152899999999477e+00 3.733254709999999754e+00
5.635949999999999704e+01 5.623703399999999686e-01 3.141925099999999915e+00 3.704295440000000106e+00 5.623703399999999686e-01 3.141925099999999915e+00 3.704295440000000106e+00
5.636540000000000106e+01 5.433755499999999294e-01 3.135697299999999910e+00 3.679072849999999839e+00 5.433755499999999294e-01 3.135697299999999910e+00 3.679072849999999839e+00
5.637129999999999797e+01 5.234465900000000449e-01 3.126355599999999235e+00 3.649802189999999058e+00 5.234465900000000449e-01 3.126355599999999235e+00 3.649802189999999058e+00
5.637720000000000198e+01 5.028948500000000044e-01 3.111408879999999932e+00 3.614303730000000048e+00 5.028948500000000044e-01 3.111408879999999932e+00 3.614303730000000048e+00
5.638320000000000221e+01 4.814089399999999519e-01 3.092725479999999916e+00 3.574134420000000034e+00 4.814089399999999519e-01 3.092725479999999916e+00 3.574134420000000034e+00
5.638919999999999533e+01 4.593002500000000210e-01 3.068748450000000183e+00 3.528048700000000260e+00 4.593002500000000210e-01 3.068748450000000183e+00 3.528048700000000260e+00
5.639529999999999887e+01 4.356346100000000332e-01 3.037609449999999711e+00 3.473244059999999855e+00 4.356346100000000332e-01 3.037609449999999711e+00 3.473244059999999855e+00
5.640149999999999864e+01 4.107234099999999555e-01 2.998062919999999743e+00 3.408786329999999865e+00 4.107234099999999555e-01 2.998062919999999743e+00 3.408786329999999865e+00
5.640650000000000119e+01 3.895488899999999810e-01 2.958516389999999774e+00 3.348065279999999699e+00 3.895488899999999810e-01 2.958516389999999774e+00 3.348065279999999699e+00
5.640910000000000224e+01 3.786502399999999713e-01 2.935473529999999887e+00 3.314123769999999691e+00 3.786502399999999713e-01 2.935473529999999887e+00 3.314123769999999691e+00
5.641159999999999997e+01 3.674401999999999391e-01 2.909939550000000263e+00 3.277379750000000147e+00 3.674401999999999391e-01 2.909939550000000263e+00 3.277379750000000147e+00
5.641420000000000101e+01 3.556073799999999729e-01 2.881603059999999772e+00 3.237210439999999689e+00 3.556073799999999729e-01 2.881603059999999772e+00 3.237210439999999689e+00
5.641680000000000206e+01 3.434631699999999843e-01 2.849841279999999699e+00 3.193304449999999850e+00 3.434631699999999843e-01 2.849841279999999699e+00 3.193304449999999850e+00
5.641949999999999932e+01 3.310075699999999732e-01 2.814342819999999801e+00 3.145350389999999940e+00 3.310075699999999732e-01 2.814342819999999801e+00 3.145350389999999940e+00
5.642219999999999658e+01 3.182405799999999396e-01 2.774484900000000032e+00 3.092725479999999916e+00 3.182405799999999396e-01 2.774484900000000032e+00 3.092725479999999916e+00
5.642490000000000094e+01 3.045705590000000185e-01 2.729644739999999903e+00 3.034215298999999977e+00 3.045705590000000185e-01 2.729644739999999903e+00 3.034215298999999977e+00
5.642770000000000152e+01 2.903711749999999814e-01 2.678576779999999768e+00 2.968947954999999972e+00 2.903711749999999814e-01 2.678576779999999768e+00 2.968947954999999972e+00
5.643050000000000210e+01 2.754867330000000392e-01 2.620346849999999339e+00 2.895833582999999489e+00 2.754867330000000392e-01 2.620346849999999339e+00 2.895833582999999489e+00
5.643339999999999890e+01 2.597303990000000007e-01 2.552775220000000012e+00 2.812505618999999957e+00 2.597303990000000007e-01 2.552775220000000012e+00 2.812505618999999957e+00
5.643639999999999901e+01 2.429464779999999935e-01 2.473993550000000319e+00 2.716940028000000229e+00 2.429464779999999935e-01 2.473993550000000319e+00 2.716940028000000229e+00
5.643789999999999907e+01 2.341030020000000045e-01 2.429464779999999990e+00 2.663567781999999884e+00 2.341030020000000045e-01 2.429464779999999990e+00 2.663567781999999884e+00
5.643949999999999534e+01 2.249169970000000074e-01 2.380576549999999791e+00 2.605493547000000021e+00 2.249169970000000074e-01 2.380576549999999791e+00 2.605493547000000021e+00
5.644109999999999872e+01 2.153573239999999889e-01 2.327017469999999921e+00 2.542374794000000104e+00 2.153573239999999889e-01 2.327017469999999921e+00 2.542374794000000104e+00
5.644270000000000209e+01 2.053305659999999644e-01 2.267541979999999846e+00 2.472872545999999616e+00 2.053305659999999644e-01 2.267541979999999846e+00 2.472872545999999616e+00
5.644440000000000168e+01 1.948055840000000039e-01 2.201527300000000409e+00 2.396332884000000440e+00 1.948055840000000039e-01 2.201527300000000409e+00 2.396332884000000440e+00
5.644610000000000127e+01 1.836578219999999706e-01 2.127105090000000143e+00 2.310762911999999947e+00 1.836578219999999706e-01 2.127105090000000143e+00 2.310762911999999947e+00
5.644699999999999562e+01 1.778348289999999998e-01 2.086313000000000084e+00 2.264147829000000112e+00 1.778348289999999998e-01 2.086313000000000084e+00 2.264147829000000112e+00
5.644789999999999708e+01 1.717938629999999911e-01 2.042718399999999601e+00 2.214512262999999592e+00 1.717938629999999911e-01 2.042718399999999601e+00 2.214512262999999592e+00
5.644879999999999853e+01 1.655349240000000000e-01 1.995698509999999981e+00 2.161233434000000120e+00 1.655349240000000000e-01 1.995698509999999981e+00 2.161233434000000120e+00
5.644979999999999620e+01 1.590580119999999986e-01 1.945253329999999670e+00 2.104311341999999474e+00 1.590580119999999986e-01 1.945253329999999670e+00 2.104311341999999474e+00
5.645069999999999766e+01 1.522697100000000026e-01 1.890760079999999954e+00 2.043029789999999846e+00 1.522697100000000026e-01 1.890760079999999954e+00 2.043029789999999846e+00
5.645169999999999533e+01 1.452011569999999974e-01 1.830973199999999856e+00 1.976174356999999882e+00 1.452011569999999974e-01 1.830973199999999856e+00 1.976174356999999882e+00
5.645279999999999632e+01 1.377277970000000129e-01 1.765892689999999821e+00 1.903620486999999750e+00 1.377277970000000129e-01 1.765892689999999821e+00 1.903620486999999750e+00
5.645380000000000109e+01 1.298496299999999937e-01 1.693650209999999934e+00 1.823499839999999983e+00 1.298496299999999937e-01 1.693650209999999934e+00 1.823499839999999983e+00
5.645469999999999544e+01 1.231858839999999955e-01 1.630126650000000010e+00 1.753312533999999978e+00 1.231858839999999955e-01 1.630126650000000010e+00 1.753312533999999978e+00
5.645519999999999783e+01 1.197294549999999985e-01 1.595873749999999980e+00 1.715603205000000075e+00 1.197294549999999985e-01 1.595873749999999980e+00 1.715603205000000075e+00
5.645559999999999690e+01 1.161484699999999898e-01 1.560063899999999837e+00 1.676212369999999785e+00 1.161484699999999898e-01 1.560063899999999837e+00 1.676212369999999785e+00
5.645609999999999928e+01 1.124740679999999965e-01 1.522074319999999981e+00 1.634548388000000019e+00 1.124740679999999965e-01 1.522074319999999981e+00 1.634548388000000019e+00
5.645660000000000167e+01 1.086439709999999920e-01 1.482216399999999767e+00 1.590860370999999773e+00 1.086439709999999920e-01 1.482216399999999767e+00 1.590860370999999773e+00
5.645709999999999695e+01 1.046893180000000034e-01 1.439867359999999818e+00 1.544556677999999739e+00 1.046893180000000034e-01 1.439867359999999818e+00 1.544556677999999739e+00
5.645759999999999934e+01 1.005789700000000036e-01 1.394715809999999889e+00 1.495294779999999824e+00 1.005789700000000036e-01 1.394715809999999889e+00 1.495294779999999824e+00
5.645810000000000173e+01 9.631292700000000651e-02 1.346450359999999735e+00 1.442763286999999783e+00 9.631292700000000651e-02 1.346450359999999735e+00 1.442763286999999783e+00
5.645870000000000033e+01 9.182891099999998530e-02 1.294759620000000000e+00 1.386588530999999902e+00 9.182891099999998530e-02 1.294759620000000000e+00 1.386588530999999902e+00
